"filename", "language", "Python", "HTML", "SCSS", "JavaScript", "Markdown", "CSS", "XML", "PHP", "JSON", "pip requirements", "JSON with Comments", "comment", "blank", "total"
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/a11yhelp/dialogs/lang/el.js", "JavaScript", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 4, 0, 13
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/a11yhelp/dialogs/lang/en-au.js", "JavaScript", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/a11yhelp/dialogs/lang/en-gb.js", "JavaScript", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/a11yhelp/dialogs/lang/en.js", "JavaScript", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/a11yhelp/dialogs/lang/eo.js", "JavaScript", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 4, 0, 13
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/a11yhelp/dialogs/lang/es-mx.js", "JavaScript", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 4, 0, 13
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/a11yhelp/dialogs/lang/es.js", "JavaScript", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 4, 0, 13
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/a11yhelp/dialogs/lang/et.js", "JavaScript", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/a11yhelp/dialogs/lang/eu.js", "JavaScript", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 4, 0, 12
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/a11yhelp/dialogs/lang/fa.js", "JavaScript", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/a11yhelp/dialogs/lang/fi.js", "JavaScript", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/a11yhelp/dialogs/lang/fo.js", "JavaScript", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/a11yhelp/dialogs/lang/fr-ca.js", "JavaScript", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/a11yhelp/dialogs/lang/fr.js", "JavaScript", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 4, 0, 13
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/a11yhelp/dialogs/lang/gl.js", "JavaScript", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 4, 0, 12
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/a11yhelp/dialogs/lang/gu.js", "JavaScript", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/a11yhelp/dialogs/lang/he.js", "JavaScript", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/a11yhelp/dialogs/lang/hi.js", "JavaScript", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/a11yhelp/dialogs/lang/hr.js", "JavaScript", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/a11yhelp/dialogs/lang/hu.js", "JavaScript", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 4, 0, 12
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/a11yhelp/dialogs/lang/id.js", "JavaScript", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/a11yhelp/dialogs/lang/it.js", "JavaScript", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 4, 0, 13
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/a11yhelp/dialogs/lang/ja.js", "JavaScript", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 4, 0, 9
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/a11yhelp/dialogs/lang/km.js", "JavaScript", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/a11yhelp/dialogs/lang/ko.js", "JavaScript", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 4, 0, 10
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/a11yhelp/dialogs/lang/ku.js", "JavaScript", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/a11yhelp/dialogs/lang/lt.js", "JavaScript", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/a11yhelp/dialogs/lang/lv.js", "JavaScript", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 4, 0, 12
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/a11yhelp/dialogs/lang/mk.js", "JavaScript", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/a11yhelp/dialogs/lang/mn.js", "JavaScript", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/a11yhelp/dialogs/lang/nb.js", "JavaScript", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 4, 0, 12
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/a11yhelp/dialogs/lang/nl.js", "JavaScript", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 4, 0, 12
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/a11yhelp/dialogs/lang/no.js", "JavaScript", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/a11yhelp/dialogs/lang/oc.js", "JavaScript", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 4, 0, 12
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/a11yhelp/dialogs/lang/pl.js", "JavaScript", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 4, 0, 13
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/a11yhelp/dialogs/lang/pt-br.js", "JavaScript", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 4, 0, 13
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/a11yhelp/dialogs/lang/pt.js", "JavaScript", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 4, 0, 12
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/a11yhelp/dialogs/lang/ro.js", "JavaScript", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 4, 0, 12
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/a11yhelp/dialogs/lang/ru.js", "JavaScript", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/a11yhelp/dialogs/lang/si.js", "JavaScript", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 4, 0, 10
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/a11yhelp/dialogs/lang/sk.js", "JavaScript", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/a11yhelp/dialogs/lang/sl.js", "JavaScript", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/a11yhelp/dialogs/lang/sq.js", "JavaScript", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 4, 0, 12
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/a11yhelp/dialogs/lang/sr-latn.js", "JavaScript", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 4, 0, 12
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/a11yhelp/dialogs/lang/sr.js", "JavaScript", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 4, 0, 12
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/a11yhelp/dialogs/lang/sv.js", "JavaScript", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/a11yhelp/dialogs/lang/th.js", "JavaScript", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/a11yhelp/dialogs/lang/tr.js", "JavaScript", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 4, 0, 12
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/a11yhelp/dialogs/lang/tt.js", "JavaScript", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/a11yhelp/dialogs/lang/ug.js", "JavaScript", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 4, 0, 12
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/a11yhelp/dialogs/lang/uk.js", "JavaScript", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 4, 0, 12
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/a11yhelp/dialogs/lang/vi.js", "JavaScript", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/a11yhelp/dialogs/lang/zh-cn.js", "JavaScript", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 4, 0, 9
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/a11yhelp/dialogs/lang/zh.js", "JavaScript", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 4, 0, 9
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/about/dialogs/about.js", "JavaScript", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 4, 0, 8
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/adobeair/plugin.js", "JavaScript", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 4, 0, 9
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/ajax/plugin.js", "JavaScript", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 4, 0, 7
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/autoembed/lang/cs.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/autoembed/lang/de.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/autoembed/lang/en.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/autoembed/lang/it.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/autoembed/lang/ku.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/autoembed/lang/nb.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/autoembed/lang/pl.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/autoembed/lang/pt-br.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/autoembed/lang/tr.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/autoembed/lang/zh.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/autoembed/plugin.js", "JavaScript", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 4, 0, 9
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/autogrow/plugin.js", "JavaScript", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 4, 0, 8
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/autolink/plugin.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/bbcode/plugin.js", "JavaScript", 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 4, 0, 22
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/clipboard/dialogs/paste.js", "JavaScript", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/codesnippet/dialogs/codesnippet.js", "JavaScript", 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 4, 0, 6
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/codesnippet/lang/ar.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/codesnippet/lang/bg.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/codesnippet/lang/ca.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/codesnippet/lang/cs.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/codesnippet/lang/da.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/codesnippet/lang/de.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/codesnippet/lang/el.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/codesnippet/lang/en-gb.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/codesnippet/lang/en.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/codesnippet/lang/eo.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/codesnippet/lang/es.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/codesnippet/lang/et.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/codesnippet/lang/fa.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/codesnippet/lang/fi.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/codesnippet/lang/fr-ca.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/codesnippet/lang/fr.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/codesnippet/lang/gl.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/codesnippet/lang/he.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/codesnippet/lang/hr.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/codesnippet/lang/hu.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/codesnippet/lang/it.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/codesnippet/lang/ja.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/codesnippet/lang/km.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/codesnippet/lang/ko.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/codesnippet/lang/ku.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/codesnippet/lang/lt.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/codesnippet/lang/lv.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/codesnippet/lang/nb.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/codesnippet/lang/nl.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/codesnippet/lang/no.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/codesnippet/lang/pl.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/codesnippet/lang/pt-br.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/codesnippet/lang/pt.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/codesnippet/lang/ro.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/codesnippet/lang/ru.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/codesnippet/lang/sk.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/codesnippet/lang/sl.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/codesnippet/lang/sq.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/codesnippet/lang/sv.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/codesnippet/lang/th.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/codesnippet/lang/tr.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/codesnippet/lang/tt.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/codesnippet/lang/ug.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/codesnippet/lang/uk.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/codesnippet/lang/vi.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/codesnippet/lang/zh-cn.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"/run/media/vishal/College/Club/ZBC/Project/Startup/startup-database/static/ckeditor/ckeditor/plugins/codesnippet/lang/zh.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
